sample	x.strand	overlapID	count	total_length	pos_over_neg_count	pos_over_neg_legnth
cat_Aag2Ago2.bed	+	1:205614130_205614208	26	547	0.0441426146010187	0.0230141366543251
cat_Aag2Ago2.bed	+	1:205616343_205616402	2	56	0.00115673799884326	0.00103600103600104
cat_Aag2Ago2.bed	+	1:205628039_205628071	20	419	0.031201248049922	0.0135008860963428
cat_Aag2Ago2.bed	+	1:205628162_205628198	39	822	0.037827352085354	0.017230175865177
cat_Aag2Ago2.bed	+	1:205628359_205628377	11	232	0.0297297297297297	0.0145866079849104
cat_Aag2Ago2.bed	+	1:205628392_205628434	9	189	0.0164533820840951	0.00808383233532934
cat_Aag2Ago2.bed	+	1:205628600_205628662	24	506	0.0316205533596838	0.0165089722675367
cat_Aag2Ago2.bed	+	1:205628947_205628973	23	480	0.0254706533776301	0.0122069070749199
cat_Aag2Ago2.bed	+	1:205629055_205629087	29	616	0.0164585698070375	0.0106098968290877
cat_Aag2Ago2.bed	+	1:205629167_205629202	23	509	0.0707692307692308	0.0500540859474875
cat_Aag2Ago2.bed	+	1:205631682_205631738	1	32	0.000606060606060606	0.000611690943150973
cat_Aag2Ago2.bed	+	1:205636748_205636785	29	612	0.026508226691042	0.0120598261966225
cat_Aag2Ago2.bed	+	1:205636945_205636960	17	372	0.0507462686567164	0.026647564469914
cat_Aag2Ago2.bed	+	1:205637047_205637074	22	461	0.0564102564102564	0.0346538374802676
cat_Aag2Ago2.bed	+	1:205637453_205637528	22	460	0.0109289617486339	0.00583541590023976
cat_Aag2Ago2.bed	+	1:205637751_205637796	27	559	0.0463121783876501	0.0246168751100934
cat_Aag2Ago2.bed	+	1:205640266_205640295	1	36	0.000605693519079346	0.000694243563783627
cat_Aag2Ago2.bed	+	1:205645149_205645175	23	482	0.0701219512195122	0.0370683688379605
cat_Aag2Ago2.bed	+	1:205645334_205645368	31	653	0.0301850048685492	0.0140384822100398
cat_Aag2Ago2.bed	+	1:205646041_205646113	20	419	0.0102933607822954	0.00554166831990901
cat_Aag2Ago2.bed	+	1:205646119_205646141	25	515	0.0277777777777778	0.0132714856332947
cat_Aag2Ago2.bed	+	1:205648855_205648910	2	54	0.00121728545343883	0.00105261106021325
cat_Aag2Ago2.bed	+	1:205653919_205653956	36	745	0.0343511450381679	0.0155308636827951
cat_Aag2Ago2.bed	+	1:205654151_205654192	12	254	0.0237154150197628	0.0117337275373031
cat_Aag2Ago2.bed	+	1:205654554_205654574	13	276	0.0420711974110032	0.0201312910284464
cat_Aag2Ago2.bed	+	1:205654648_205654699	25	656	0.0141163184641446	0.00903618606829483
cat_Aag2Ago2.bed	+	1:205654786_205654836	22	465	0.0333839150227618	0.0200361944157187
cat_Aag2Ago2.bed	+	1:205655492_205655516	3	65	0.00180396873120866	0.0012415004966002
cat_Aag2Ago2.bed	+	1:205657495_205657528	1	49	0.00413223140495868	0.00613496932515337
cat_Aag2Ago2.bed	+	1:205660556_205660595	34	714	0.0325670498084291	0.014797620774699
cat_Aag2Ago2.bed	+	1:205660858_205660886	27	573	0.0576923076923077	0.03659704924315
cat_Aag2Ago2.bed	+	1:205661266_205661341	30	655	0.0152439024390244	0.00844300648371338
cat_Aag2Ago2.bed	+	1:205661453_205661486	28	611	0.0160183066361556	0.010737948366461
cat_Aag2Ago2.bed	+	1:205661745_205661771	12	250	0.0606060606060606	0.0277654375832963
cat_Aag2Ago2.bed	+	1:205668989_205669027	23	482	0.0523917995444191	0.0271625810087349
cat_Aag2Ago2.bed	+	1:205669180_205669214	33	695	0.0329341317365269	0.0148564588187512
cat_Aag2Ago2.bed	+	1:205669329_205669350	31	645	0.0761670761670762	0.0308420599627026
cat_Aag2Ago2.bed	+	1:205669376_205669399	13	280	0.0311750599520384	0.0151490558891955
cat_Aag2Ago2.bed	+	1:205669617_205669677	19	427	0.0237797246558198	0.0134823655710271
cat_Aag2Ago2.bed	+	1:205669918_205669957	20	446	0.0134318334452653	0.00721916477824539
cat_Aag2Ago2.bed	+	1:205669997_205670025	27	588	0.0576923076923077	0.0295254833040422
cat_Aag2Ago2.bed	+	1:205670076_205670102	21	438	0.0121668597914253	0.00778943624399787
cat_Aag2Ago2.bed	+	1:205670184_205670217	33	686	0.0932203389830508	0.0623636363636364
cat_Aag2Ago2.bed	+	1:205670741_205670768	14	292	0.0509090909090909	0.0318881729824178
cat_Aag2Ago2.bed	+	1:205677792_205677822	32	679	0.043956043956044	0.0189453125
cat_Aag2Ago2.bed	+	1:205678231_205678289	21	459	0.027027027027027	0.0150555974677731
cat_Aag2Ago2.bed	+	1:205678425_205678445	21	466	0.0684039087947883	0.0331837926369009
cat_Aag2Ago2.bed	+	1:205678722_205678747	13	298	0.0152224824355972	0.00851136753113218
cat_Aag2Ago2.bed	+	1:205679129_205679175	14	305	0.0389972144846797	0.0206276207223049
cat_Aag2Ago2.bed	+	1:205684413_205684444	4	82	0.0833333333333333	0.0486358244365362
cat_Aag2Ago2.bed	+	1:205686689_205686718	20	442	0.0427350427350427	0.0269003712494675
cat_Aag2Ago2.bed	+	1:205687012_205687045	18	392	0.0573248407643312	0.0276894822349368
cat_Aag2Ago2.bed	+	1:205687066_205687091	21	459	0.049645390070922	0.0273539928486293
cat_Aag2Ago2.bed	+	1:205687132_205687170	21	443	0.0136275146009085	0.00679447852760736
cat_Aag2Ago2.bed	+	1:205687176_205687203	18	375	0.0183112919633774	0.00881129725792429
cat_Aag2Ago2.bed	+	1:205687286_205687316	25	523	0.0154035736290819	0.00996019729951056
cat_Aag2Ago2.bed	+	1:205687321_205687346	17	381	0.0205314009661836	0.0114034300080812
cat_Aag2Ago2.bed	+	1:205689936_205689958	4	111	0.00246609124537608	0.00217072455265474
cat_Aag2Ago2.bed	+	1:205694811_205694851	24	514	0.0507399577167019	0.0262499361626066
cat_Aag2Ago2.bed	+	1:205694992_205695032	48	996	0.0449438202247191	0.0202303333130218
cat_Aag2Ago2.bed	+	1:205695435_205695465	18	375	0.0307167235494881	0.0155957579538366
cat_Aag2Ago2.bed	+	1:205695706_205695776	31	670	0.0160123966942149	0.00879415123315001
cat_Aag2Ago2.bed	+	1:205695890_205695921	17	353	0.0104039167686659	0.00655281232596993
cat_Aag2Ago2.bed	+	1:205696300_205696330	10	212	0.0191204588910134	0.00966403792679035
cat_Aag2Ago2.bed	+	1:205706023_205706069	186	6531	12.4	19.4375
cat_Aag2Ago2.bed	+	1:205706540_205706570	442	20556	23.2631578947368	51.134328358209
cat_Aag2Ago2.bed	+	1:205706716_205706757	634	20717	13.7826086956522	20.055179090029
cat_Aag2Ago2.bed	+	1:205706917_205706974	2108	88997	37.6428571428571	74.040765391015
cat_Aag2Ago2.bed	+	1:205706978_205707053	3410	136826	89.7368421052632	167.268948655257
cat_Aag2Ago2.bed	+	1:205707269_205707332	1250	49933	41.6666666666667	80.0208333333333
cat_Aag2Ago2.bed	+	1:205707720_205707758	1925	91124	35	77.1583403895004
cat_Aag2Ago2.bed	+	1:205707906_205707957	918	37977	19.531914893617	37.2323529411765
cat_Aag2Ago2.bed	+	1:205712778_205712833	2607	85947	2607	3906.68181818182
cat_Aag2Ago2.bed	+	1:205719082_205719110	51	1614	1.64516129032258	1.58546168958743
cat_Aag2Ago2.bed	+	1:205719541_205719561	21	723	0.35	0.434495192307692
cat_Aag2Ago2.bed	+	1:205724879_205724933	54	1131	0.159763313609467	0.113634080176831
cat_Aag2Ago2.bed	+	1:205725934_205726014	38	830	0.0192405063291139	0.0108697075655784
cat_Aag2Ago2.bed	+	1:205726018_205726050	41	914	0.0438502673796791	0.0228191940879812
cat_Aag2Ago2.bed	+	1:205726160_205726186	20	422	0.0210084033613445	0.0111510411161611
cat_Aag2Ago2.bed	+	1:205728782_205728841	5	158	0.0029171528588098	0.00293707593642532
cat_Aag2Ago2.bed	+	1:205732028_205732039	39	1218	0.886363636363636	1.06935908691835
cat_Aag2Ago2.bed	+	1:205736682_205736694	25	520	0.131578947368421	0.129449838187702
cat_Aag2Ago2.bed	+	1:205736839_205736893	36	797	0.0580645161290323	0.0308962629865095
cat_Aag2Ago2.bed	+	1:205737036_205737072	32	673	0.0284951024042743	0.0128481701380271
cat_Aag2Ago2.bed	+	1:205737189_205737206	32	661	0.0761904761904762	0.031883079297704
cat_Aag2Ago2.bed	+	1:205737331_205737361	28	588	0.0657276995305164	0.0403846153846154
cat_Aag2Ago2.bed	+	1:205737834_205737883	33	694	0.0318225650916104	0.0158755575889283
cat_Aag2Ago2.bed	+	1:205737928_205737959	22	458	0.0142027114267269	0.00901078145903833
cat_Aag2Ago2.bed	+	1:206221057_206221085	37	1064	0.362745098039216	0.342562781712814
cat_Aag2Ago2.bed	+	1:206222262_206222283	56	1272	0.455284552845528	0.344808891298455
cat_Aag2Ago2.bed	+	1:206222445_206222466	53	1170	0.670886075949367	0.506932409012132
cat_Aag2Ago2.bed	+	1:207269369_207269387	17	503	1.13333333333333	1.36314363143631
cat_Aag2Ago2.bed	+	1:223495945_223495974	19	540	2.71428571428571	3.6734693877551
cat_Aag2Ago2.bed	+	1:223496018_223496059	540	16778	21.6	33.1581027667984
cat_Aag2Ago2.bed	+	1:223496234_223496259	113	3738	22.6	34.2935779816514
cat_Aag2Ago2.bed	+	1:235479166_235479208	394	8231	2.6986301369863	2.68373002934464
cat_Aag2Ago2.bed	+	1:235479371_235479412	451	9428	1.61648745519713	1.62020965801684
cat_Aag2Ago2.bed	+	1:235479472_235479510	534	10985	1.47107438016529	1.44863510483977
cat_Aag2Ago2.bed	+	1:235480293_235480327	103	2153	1.21176470588235	1.18557268722467
cat_Aag2Ago2.bed	+	1:235480617_235480637	41	858	0.264516129032258	0.260948905109489
cat_Aag2Ago2.bed	+	1:235480769_235480795	83	1730	0.488235294117647	0.485955056179775
cat_Aag2Ago2.bed	+	1:235481448_235481466	67	1401	0.281512605042017	0.280986762936221
cat_Aag2Ago2.bed	+	1:235481594_235481613	132	2793	0.763005780346821	0.768363136176066
cat_Aag2Ago2.bed	+	1:235481902_235481922	59	1225	0.304123711340206	0.301056770705333
cat_Aag2Ago2.bed	+	1:235482027_235482043	57	1191	0.243589743589744	0.240703314470493
cat_Aag2Ago2.bed	+	1:235482322_235482367	354	7416	2.60294117647059	2.55283993115318
cat_Aag2Ago2.bed	+	1:235482910_235482921	55	1173	1.375	1.42009685230024
cat_Aag2Ago2.bed	+	1:235489266_235489278	62	1306	0.898550724637681	0.839331619537275
cat_Aag2Ago2.bed	+	1:235489477_235489495	42	957	1.13513513513514	1.21910828025478
cat_Aag2Ago2.bed	+	1:235489927_235489940	27	564	0.234782608695652	0.232481450948063
cat_Aag2Ago2.bed	+	1:235490255_235490276	82	1728	0.358078602620087	0.358729499688603
cat_Aag2Ago2.bed	+	1:235491098_235491130	170	3600	1.01190476190476	1.03270223752151
cat_Aag2Ago2.bed	+	1:235491999_235492015	76	1591	1	0.997492163009404
cat_Aag2Ago2.bed	+	1:235492267_235492282	70	1468	1.25	1.26116838487973
cat_Aag2Ago2.bed	+	1:235492444_235492455	68	1426	1.78947368421053	1.7937106918239
cat_Aag2Ago2.bed	+	1:237409798_237409816	19	449	1.05555555555556	1.22010869565217
cat_Aag2Ago2.bed	+	1:260444218_260444260	9	191	0.0508474576271186	0.0299843014128728
cat_Aag2Ago2.bed	+	1:281036113_281036155	193	5048	12.8666666666667	16.1277955271566
cat_Aag2Ago2.bed	+	1:281036208_281036226	73	2104	5.21428571428571	7.15646258503401
cat_Aag2Ago2.bed	+	1:281037063_281037089	38	995	1.52	1.85634328358209
cat_Aag2Ago2.bed	+	1:52840218_52840229	13	470	1.85714285714286	2.61111111111111
cat_Aag2Ago2.bed	+	1:80227624_80227672	2681	88854	670.25	734.330578512397
cat_Aag2Ago2.bed	+	1:80230059_80230112	817	34400	30.2592592592593	60.0349040139616
cat_Aag2Ago2.bed	+	1:80230244_80230282	1387	56714	47.8275862068966	91.6219709208401
cat_Aag2Ago2.bed	+	1:80230312_80230341	3014	99650	81.4594594594595	123.788819875776
cat_Aag2Ago2.bed	+	1:80230427_80230454	1934	83402	56.8823529411765	113.472108843537
cat_Aag2Ago2.bed	+	1:80230458_80230533	3541	141413	93.1842105263158	179.003797468354
cat_Aag2Ago2.bed	+	1:80231066_80231107	1207	66354	19.4677419354839	49.8153153153153
cat_Aag2Ago2.bed	+	1:80231196_80231237	2291	106554	37.5573770491803	79.0459940652819
cat_Aag2Ago2.bed	+	1:80231330_80231364	918	44632	25.5	57.2205128205128
cat_Aag2Ago2.bed	+	2:121270186_121270200	6	127	0.5	0.50597609561753
cat_Aag2Ago2.bed	+	2:127840697_127840707	18	733	6	12.2166666666667
cat_Aag2Ago2.bed	+	2:133623228_133623257	3	120	0.0297029702970297	0.0288184438040346
cat_Aag2Ago2.bed	+	2:157364024_157364050	244	10618	6.77777777777778	7.31267217630854
cat_Aag2Ago2.bed	+	2:18082301_18082334	915	19097	2.37046632124352	2.37288767395626
cat_Aag2Ago2.bed	+	2:18082469_18082499	388	8074	0.45593419506463	0.455437725631769
cat_Aag2Ago2.bed	+	2:18082582_18082593	137	2835	5.48	5.46242774566474
cat_Aag2Ago2.bed	+	2:18564996_18565037	351	10991	20.6470588235294	31.2244318181818
cat_Aag2Ago2.bed	+	2:185998780_185998807	100	4585	1.61290322580645	3.68569131832797
cat_Aag2Ago2.bed	+	2:185998945_185998974	118	2756	11.8	12.7592592592593
cat_Aag2Ago2.bed	+	2:185999026_185999050	7	176	0.388888888888889	0.458333333333333
cat_Aag2Ago2.bed	+	2:185999165_185999189	186	3731	4.53658536585366	4.35355892648775
cat_Aag2Ago2.bed	+	2:204043396_204043429	57	1211	1.35714285714286	0.802518223989397
cat_Aag2Ago2.bed	+	2:256000570_256000596	24	502	0.48	0.479465138490926
cat_Aag2Ago2.bed	+	2:256001297_256001316	13	270	0.371428571428571	0.348387096774194
cat_Aag2Ago2.bed	+	2:256001663_256001674	19	392	1.72727272727273	1.73451327433628
cat_Aag2Ago2.bed	+	2:282285959_282285977	18	637	3	2.88235294117647
cat_Aag2Ago2.bed	+	2:289413708_289413725	86	3023	4.3	5.331569664903
cat_Aag2Ago2.bed	+	2:290926567_290926578	17	360	1.54545454545455	1.57205240174672
cat_Aag2Ago2.bed	+	2:301274067_301274080	18	377	1.63636363636364	1.39114391143911
cat_Aag2Ago2.bed	+	2:34026017_34026056	5	134	0.072463768115942	0.0658800393313668
cat_Aag2Ago2.bed	+	2:348318480_348318501	7	143	1.4	1.48958333333333
cat_Aag2Ago2.bed	+	2:393567365_393567389	37	807	1.85	1.88992974238876
cat_Aag2Ago2.bed	+	2:393568384_393568404	51	1312	0.621951219512195	0.656328164082041
cat_Aag2Ago2.bed	+	2:393568876_393568887	8	178	0.444444444444444	0.468421052631579
cat_Aag2Ago2.bed	+	2:393569362_393569387	48	1127	1.02127659574468	1.05228758169935
cat_Aag2Ago2.bed	+	2:393569630_393569648	15	369	0.375	0.443509615384615
cat_Aag2Ago2.bed	+	2:393570822_393570857	49	1166	1.11363636363636	1.12984496124031
cat_Aag2Ago2.bed	+	2:413904951_413905003	2412	91161	172.285714285714	313.268041237113
cat_Aag2Ago2.bed	+	2:413905214_413905231	65	1848	2.95454545454545	4
cat_Aag2Ago2.bed	+	2:413905497_413905558	235	9404	8.10344827586207	15.4417077175698
cat_Aag2Ago2.bed	+	2:413905602_413905628	200	6909	8.33333333333333	13.5205479452055
cat_Aag2Ago2.bed	+	2:413905669_413905708	224	8345	8.61538461538461	14.7699115044248
cat_Aag2Ago2.bed	+	2:453152250_453152270	8	341	0.177777777777778	0.206541490006057
cat_Aag2Ago2.bed	+	2:453152344_453152388	10	319	0.104166666666667	0.0872061235647895
cat_Aag2Ago2.bed	+	2:453159158_453159188	1	23	0.0116279069767442	0.00753357353422863
cat_Aag2Ago2.bed	+	2:5133474_5133570	337	8843	4.88405797101449	6.08602890571232
cat_Aag2Ago2.bed	+	2:53255815_53255830	50	1378	2	2.64491362763916
cat_Aag2Ago2.bed	+	2:53255921_53255947	43	1024	5.375	6.13173652694611
cat_Aag2Ago2.bed	+	2:53257043_53257063	22	528	1.46666666666667	1.52161383285303
cat_Aag2Ago2.bed	+	2:53258688_53258699	12	298	0.75	0.88955223880597
cat_Aag2Ago2.bed	+	2:53260642_53260662	14	354	1.16666666666667	1.416
cat_Aag2Ago2.bed	+	2:53261617_53261644	27	667	1.42105263157895	1.68860759493671
cat_Aag2Ago2.bed	+	2:53261739_53261759	18	484	0.72	0.883211678832117
cat_Aag2Ago2.bed	+	2:69055108_69055130	333	6933	5.12307692307692	5.13936249073388
cat_Aag2Ago2.bed	+	2:73166345_73166356	17	639	5.66666666666667	6.26470588235294
cat_Aag2Ago2.bed	+	2:73192063_73192081	24	661	0.17910447761194	0.117260954408373
cat_Aag2Ago2.bed	+	3:102900321_102900343	8	222	0.156862745098039	0.0969855832241153
cat_Aag2Ago2.bed	+	3:10753702_10753719	60	1254	1.22448979591837	1.21747572815534
cat_Aag2Ago2.bed	+	3:10753950_10753972	65	1372	1.44444444444444	1.46737967914438
cat_Aag2Ago2.bed	+	3:10755742_10755770	40	832	0.216216216216216	0.212299055881602
cat_Aag2Ago2.bed	+	3:10759609_10759631	34	753	0.369565217391304	0.393006263048017
cat_Aag2Ago2.bed	+	3:10760235_10760255	55	1148	1.07843137254902	1.08506616257089
cat_Aag2Ago2.bed	+	3:10763180_10763205	40	840	1.14285714285714	1.15384615384615
cat_Aag2Ago2.bed	+	3:10763785_10763811	99	2070	3.3	3.312
cat_Aag2Ago2.bed	+	3:10763981_10763998	83	1726	2.075	2.07701564380265
cat_Aag2Ago2.bed	+	3:10764025_10764040	57	1189	0.919354838709677	0.916730917501927
cat_Aag2Ago2.bed	+	3:11239192_11239234	1226	25999	136.222222222222	138.292553191489
cat_Aag2Ago2.bed	+	3:133533705_133533717	14	574	1	2.0573476702509
cat_Aag2Ago2.bed	+	3:156627035_156627048	9	191	0.346153846153846	0.348540145985401
cat_Aag2Ago2.bed	+	3:162129618_162129629	10	217	1.66666666666667	1.29166666666667
cat_Aag2Ago2.bed	+	3:162131696_162131711	16	324	0.888888888888889	0.692307692307692
cat_Aag2Ago2.bed	+	3:162133812_162133823	10	215	0.714285714285714	0.495391705069124
cat_Aag2Ago2.bed	+	3:164837882_164837896	9	377	0.204545454545455	0.40625
cat_Aag2Ago2.bed	+	3:164843797_164843812	11	429	0.239130434782609	0.449214659685864
cat_Aag2Ago2.bed	+	3:215746352_215746378	7	132	0.0786516853932584	0.0668016194331984
cat_Aag2Ago2.bed	+	3:224808414_224808430	11	233	0.366666666666667	0.36984126984127
cat_Aag2Ago2.bed	+	3:231454012_231454040	1148	41995	41	64.0167682926829
cat_Aag2Ago2.bed	+	3:231454043_231454072	2856	95321	119	180.190926275992
cat_Aag2Ago2.bed	+	3:231454112_231454148	1515	63494	45.9090909090909	89.8076379066478
cat_Aag2Ago2.bed	+	3:231454186_231454263	3427	136208	76.1555555555556	137.168177240685
cat_Aag2Ago2.bed	+	3:235665357_235665369	42	911	0.777777777777778	0.809777777777778
cat_Aag2Ago2.bed	+	3:235665632_235665654	238	4974	3.90163934426229	3.86480186480186
cat_Aag2Ago2.bed	+	3:235667014_235667038	41	865	0.773584905660377	0.756118881118881
cat_Aag2Ago2.bed	+	3:235667494_235667519	39	806	0.639344262295082	0.626262626262626
cat_Aag2Ago2.bed	+	3:235670798_235670814	28	617	0.756756756756757	0.809711286089239
cat_Aag2Ago2.bed	+	3:235671269_235671294	51	1056	0.298245614035088	0.293577981651376
cat_Aag2Ago2.bed	+	3:242853433_242853449	8	164	0.153846153846154	0.151431209602955
cat_Aag2Ago2.bed	+	3:25849347_25849362	12	326	2	2.06329113924051
cat_Aag2Ago2.bed	+	3:259531621_259531635	48	1009	48	48.0476190476191
cat_Aag2Ago2.bed	+	3:26367556_26367602	4	82	0.0421052631578947	0.0222463374932176
cat_Aag2Ago2.bed	+	3:290316495_290316515	61	1280	1.19607843137255	1.21442125237192
cat_Aag2Ago2.bed	+	3:290316982_290316993	17	351	1	0.875311720698254
cat_Aag2Ago2.bed	+	3:290319610_290319628	44	922	0.709677419354839	0.693233082706767
cat_Aag2Ago2.bed	+	3:290325469_290325490	87	1806	2.9	2.90821256038647
cat_Aag2Ago2.bed	+	3:314164503_314164513	11	232	1.375	1.2020725388601
cat_Aag2Ago2.bed	+	3:336521264_336521338	4	84	0.0307692307692308	0.0232493772488237
cat_Aag2Ago2.bed	+	3:363544148_363544162	9	190	0.473684210526316	0.475
cat_Aag2Ago2.bed	+	3:370896512_370896585	1315	48242	37.5714285714286	58.9755501222494
cat_Aag2Ago2.bed	+	3:375276157_375276187	107	3582	7.13333333333333	10.6290801186944
cat_Aag2Ago2.bed	+	3:375276343_375276363	123	6318	8.78571428571429	21.3445945945946
cat_Aag2Ago2.bed	+	NIGP01000045:7221_7249	51	1922	5.66666666666667	10.2234042553191
cat_Aag2Ago2.bed	+	NIGP01000507:3326_3351	21	466	0.875	0.941414141414141
cat_Aag2Ago2.bed	+	NIGP01000507:854_864	12	252	1.33333333333333	1.32631578947368
cat_Aag2Ago2.bed	+	NIGP01001581:29102_29133	25	520	0.130208333333333	0.129288910989557
cat_Aag2Ago2.bed	+	NIGP01001771:10871_10932	2706	89797	1353	1694.28301886792
cat_Aag2Ago2.bed	+	NIGP01001771:13082_13117	454	19490	23.8947368421053	49.2171717171717
cat_Aag2Ago2.bed	+	NIGP01001771:13426_13469	621	20667	16.7837837837838	25.7372353673724
cat_Aag2Ago2.bed	+	NIGP01001771:13540_13599	3721	129698	93.025	153.85290628707
cat_Aag2Ago2.bed	+	NIGP01001771:13652_13680	1964	87351	65.4666666666667	137.995260663507
cat_Aag2Ago2.bed	+	NIGP01001771:13683_13760	3692	147983	73.84	134.775045537341
cat_Aag2Ago2.bed	+	NIGP01001771:13766_13791	639	25699	29.0454545454545	56.2341356673961
cat_Aag2Ago2.bed	+	NIGP01001771:13806_13841	451	20402	13.6666666666667	29.1874105865522
cat_Aag2Ago2.bed	+	NIGP01001771:13966_14026	1109	45023	46.2083333333333	89.3313492063492
cat_Aag2Ago2.bed	+	NIGP01001771:2278_2337	2748	91817	458	685.201492537313
cat_Aag2Ago2.bed	+	NIGP01001771:4273_4321	636	22546	24.4615384615385	36.9606557377049
cat_Aag2Ago2.bed	+	NIGP01001771:4938_4971	3026	101872	100.866666666667	151.369985141159
cat_Aag2Ago2.bed	+	NIGP01001771:5082_5152	3610	145254	100.277777777778	184.332487309645
cat_Aag2Ago2.bed	+	NIGP01001771:5207_5240	415	18689	17.2916666666667	35.1296992481203
cat_Aag2Ago2.bed	+	NIGP01001771:5373_5424	1004	39469	35.8571428571429	67.9328743545611
cat_Aag2Ago2.bed	+	NIGP01001771:5537_5563	510	17922	15.9375	26.4336283185841
cat_Aag2Ago2.bed	+	NIGP01001771:5591_5666	937	39476	26.7714285714286	53.490514905149
cat_Aag2Ago2.bed	+	NIGP01001771:5685_5705	563	28920	13.7317073170732	33.785046728972
cat_Aag2Ago2.bed	+	NIGP01001771:5777_5820	7145	274635	193.108108108108	353.455598455598
cat_Aag2Ago2.bed	+	NIGP01001771:5824_5861	1997	93715	33.8474576271186	72.8732503888025
cat_Aag2Ago2.bed	+	NIGP01001771:5916_5928	432	21082	20.5714285714286	48.1324200913242
cat_Aag2Ago2.bed	+	NIGP01001771:5954_5988	876	42652	26.5454545454545	61.8144927536232
cat_Aag2Ago2.bed	+	NIGP01001868:28528_28544	21	440	1.4	1.42857142857143
cat_Aag2Ago2.bed	+	NIGP01001970:3765_3830	3714	135589	928.5	1267.18691588785
cat_Aag2Ago2.bed	+	NIGP01001970:5056_5113	2712	89706	678	1007.93258426966
cat_Aag2Ago2.bed	+	NIGP01001970:7600_7635	616	19824	16.2105263157895	25.1573604060914
cat_Aag2Ago2.bed	+	NIGP01001970:7714_7745	2949	96762	92.15625	142.506627393225
cat_Aag2Ago2.bed	+	NIGP01001970:7795_7844	1738	76468	35.469387755102	74.168768186227
cat_Aag2Ago2.bed	+	NIGP01001970:8601_8639	1985	93454	36.7592592592593	78.7312552653749
cat_Aag2Ago2.bed	+	NIGP01001970:8731_8766	918	44423	38.25	89.2028112449799
cat_Aag2Ago2.bed	+	NIGP01001970:8786_8838	839	35526	18.2391304347826	36.1403865717192
cat_Aag2Ago2.bed	+	NIGP01001970:8976_9003	277	6099	5.54	5.41171251109139
cat_Aag2Ago2.bed	+	NIGP01002135:1033_1046	14	581	1.27272727272727	2.70232558139535
